,AUFNR_Order,KTEXT_OrderDescr,ILART_MaintenanceActivityTypeID,GSTRP_BasicStartDateID,GLTRP_BasicFinishDateID,ActualCost,FLOC_STRNO_FunctionalLocation,FLOC_PLTXT_FunctionalLocationDescr,FLOC_EARTX_TechnicalObjectTypeDescr,FLOC_STORT_LocationDescr
245,80104283,Wotonga Up C14,C14,20210721,20210724,258373.13,,,,
246,80104808,SR - WOT Dn Bnd 175.050k,C14,20210721,20210721,0.0,,,,
247,80104101,Wotonga Up Rd C14,C14,20210721,20210722,23605.84,,,,
248,80104467,BCD TSR Supp WOT Dn 175.00-175.300,C14,20210721,20210726,0.0,,,,
249,80104511,2003 Daly Bay to Praguelands Up,C01,20210721,20210731,963056.37,,,,
250,80104536,SUPP WOT UP/DN ISO BND 174.500-175.500,C14,20210721,20210722,1942.5,,,,
251,80104212,SUPP Iso WOT Up 185.950km,C14,20210721,20210722,0.0,,,,
252,80104466,BCD TSR Supp WOT Up 175.950-176.500,C14,20210721,20210726,1625.81,,,,
253,80104757,DAL Up SUPP BCD Bnd 10.650,C14,20210721,20210722,8876.78,,,,
254,80104216,"RM900 SUP DAL-PAS ISO, H/S 10.65KM",C01,20210721,20210722,26350.28,,,,
255,80104863,SR - WOT Up Bnd 176.000k,C14,20210721,20210721,1689.28,,,,
256,80104304,Daly Bay 48AB C13,C13,20210722,20210728,126890.81,TO000485,7.99KM 48A/B TURNOUT DALRYMPLE BAY,Electrical Turnout,Dalrymple
257,57052879,Goonyella TO 7AB C23,C23,20210722,20211101,1021.77,TO000235,195.157KM 7A/B TURNOUT GOONYELLA,Electrical Turnout,Goonyella
258,600001645,2234 Bajool 10A C13,C13,20210722,20210915,0.0,TO000836,604.707KM 10A/B TURNOUT BAJOOL,Electrical Turnout,Bajool
259,80104018,DO NOT USE Wotonga Down Rd C14  Job was,C14,20210722,20210722,0.0,,,,
260,80102803,OH-AR-Hail Creek Feeder-OH Const,T24,20210723,20230225,83159.73,,,,
261,57050907,Blackridge Main C19,C19,20210723,20210723,12865.98,GA-05ML,WOTONGA-BLAIR ATHOL MINE,Loading Facility,
262,57052891,Broadlea TO 7AB C23,C23,20210723,20210723,5972.41,TO000231,155.938KM 7A/B TURNOUT BROADLEA,Electrical Turnout,Broadlea
263,57054089,Mt McLaren - Blackridge Main C19,C19,20210723,20210723,10938.62,GA-05ML,WOTONGA-BLAIR ATHOL MINE,Loading Facility,
264,57052662,Blackwater Down - 47AB - C23,C23,20210724,20210724,5771.29,TO000645,187.687KM 47A/B TURNOUT BLACKWATER,Electrical Turnout,Blackwater
265,80104756,RM900 SUPP BRA-MAL ISO H/S BND,C01,20210724,20210724,14269.96,,,,
266,80104908,SR_BLA Dn Bnd 159.300k,C14,20210724,20210725,1916.58,,,,
267,57054054,Red Mountain 12AB C23,C23,20210724,20210724,9414.29,TO000384,24.058KM 12A/B TURNOUT RED MTN,Electrical Turnout,Red Mountain
268,80104801,2040 Broadlea to Mallawa Down,C01,20210724,20210729,523872.35,,,,
269,57052893,Wotonga - Goonyella Main C19,C19,20210724,20210724,26049.29,,,,
270,57054053,Red Mountain 7AB TO C23,C23,20210724,20210724,10810.62,TO000385,21.772KM 7A/B TURNOUT MILLENNIUM-RED MTN,Electrical Turnout,Millennium Junction-Red Mountain
271,57052709,Boonal - Blackwater Up - C19,C19,20210724,20210724,6908.3,,,,
272,57052781,Blackwater - 45A - C23,C23,20210724,20210724,4839.15,TO000817,0.603KM 45A TURNOUT BLACKWATER,Electrical Turnout,Blackwater
273,57053604,Blackwater Down - 11AB - C23,C23,20210724,20210724,5037.01,TO000646,187.628KM 11A/B TURNOUT BLACKWATER,Electrical Turnout,Blackwater
274,57042135,Bluff 4th - 47A - C23,C23,20210725,20210725,6752.81,TO000758,169.072KM 47A TURNOUT BLUFF,Electrical Turnout,Bluff
275,57053993,Carborough Downs TO 7AB C23,C23,20210725,20210725,5505.19,TO000357,0KM 7A/B TURNOUT CARBOROUGH DWNS-MALLAWA,Electrical Turnout,Carborough Downs
276,57053756,Broadlea Up Rd C19,C19,20210725,20210725,1367.82,,,,
277,57053992,Broadlea TO 12AB C23,C23,20210725,20210725,8074.99,TO000358,158.179KM 12A/B TURNOUT BROADLEA,Electrical Turnout,Broadlea
278,57046217,Bluff Up - 11AB - C23,C23,20210725,20210725,10606.13,TO000624,169.026KM 11A/B TURNOUT BLUFF,Electrical Turnout,Bluff
279,57042870,Leichardt Range TO 12AB C23,C23,20210726,20210726,0.0,TO000135,153.576KM 12A TURNOUT NEWLANDS-LEICHH RG,Electrical Turnout,Leichhardt Range-Newlands
280,80104217,RM900 SUPP ISO H/S 22.1km-24.056KM,C01,20210726,20210727,22733.49,GA-03PL,RED MOUNTAIN PLOOP,Passing Loop,
281,57052894,Wotonga Up Rd C19,C19,20210726,20210726,6691.66,,,,
282,80104563,2005 Red Mountain Passing Loop,C01,20210726,20211118,949177.99,GA-03PL,RED MOUNTAIN PLOOP,Passing Loop,
283,57054255,Rangal Up - C19,C19,20210726,20210726,3350.21,,,,
284,57052895,Wotonga Down Rd C19,C19,20210726,20210726,7949.57,,,,
285,57052997,Sagittarius - Rangal Up - C19,C19,20210726,20210726,5621.52,,,,
286,57046618,Mindi TO 11CD C23,C23,20210726,20210726,8474.43,TO000303,120.681KM 11C/D TURNOUT MINDI,Electrical Turnout,Mindi
287,57047588,Mindi TO 11AB C23,C23,20210726,20210726,8474.43,TO000247,120.58KM 11A/B TURNOUT MINDI,Electrical Turnout,Mindi
288,57052663,Blackwater Down - 7AB - C23,C23,20210726,20210726,7697.89,TO000643,189.697KM 7A/B TURNOUT BLACKWATER,Electrical Turnout,Blackwater
289,57052711,Blackwater Up - 7CD - C23,C23,20210726,20210726,4778.14,TO000628,189.806KM 7C/D TURNOUT BLACKWATER,Electrical Turnout,Blackwater
290,80104848,SR_REM Lp Bnd 22.100k,C14,20210726,20210727,7094.76,GA-03PL,RED MOUNTAIN PLOOP,Passing Loop,
291,57053759,Memooloo - Starlee - C53,C53,20210727,20210727,1718.71,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
292,57053862,Memooloo - Starlee - C53,C53,20210727,20210727,4754.82,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
293,80104809,SR_CAH-OffTrck_Cabl-Loc_536.000km,T58,20210727,20210727,608.77,ST000500,Callemondah,Lvl5 Feature Locatio,Callemondah
294,57053861,Memooloo - Starlee - C53,C53,20210727,20210727,1602.37,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
295,57053860,Memooloo - Starlee - C53,C53,20210727,20210727,1484.63,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
296,57053758,Starlee - Memooloo - C19,C19,20210727,20210727,1718.71,BW-06ML,KINROLA JCT-ROLLESTON,Loading Facility,
297,57052362,Memooloo - 12 - C23,C23,20210727,20210727,8942.55,TO000884,45.948KM 12 TURNOUT MEMOOLOO,Manual Turnout,Memooloo
298,57052375,Tikardi Ploop - C19,C19,20210727,20210728,15333.6,BW-09PL,TIKARDI PLOOP,Passing Loop,
299,57052765,Memooloo - 10 - C23,C23,20210727,20210727,3803.89,TO000823,47.864KM 10 TURNOUT MEMOOLOO,Manual Turnout,Memooloo
300,57052747,Boorgoon - Rangal - C19,C19,20210727,20210727,15707.23,BW-05ML,RANGAL-KINROLA MINE,Loading Facility,
301,80104906,Mt Rainbow - HBD Installs 28/7,C50,20210728,20210728,1019.44,,,,
302,57052592,Tryphinia - Wallaroo Down - C19,C19,20210728,20210728,16605.58,,,,
303,57052586,Wallaroo - Duaringa Down - C19,C19,20210728,20210728,12438.22,,,,
304,80104436,FY22 CI ENGINEERING - BRIDGE BALLAST,C20,20210729,20220630,485329.24,,,,
305,80104472,Bluff - Boonal Down (Fix on fail) C14,C14,20210729,20210804,40738.91,,,,
306,57052674,Wycarbah - Westwood Down - C19,C19,20210729,20210729,9846.03,,,,
307,57052001,Yukan Yard Down C19,C19,20210729,20210729,0.0,,,,
308,57052609,Aroona - Edungalba Down - C19,C19,20210729,20210729,6578.88,,,,
309,57053371,Aroona - Edungalba Down - C02,C02,20210729,20210729,2858.04,,,,
310,80104473,Bluff - Boonal Up (Fix on fail) C14,C14,20210729,20210804,40457.05,,,,
311,57052691,Aroona - Edungalba Down - C19,C19,20210729,20210729,7309.05,,,,
312,57052885,CURVE CANT EXCESSIVE,C19,20210729,20210729,0.0,,,,
313,57052699,Westwood Ploop - C19,C19,20210729,20210729,8764.68,BW-03PL,WESTWOOD PLOOP,Passing Loop,
314,57052510,Mt Larcom Down - 10A - C23,C23,20210729,20210730,11705.86,TO000910,564.885KM 10A TURNOUT MT LARCOM,Electrical Turnout,Mount Larcom
315,57052670,Warren - Wycarbah Down - C19,C19,20210730,20210730,23974.36,,,,
316,57052889,Bolingbroke - Balook Up Rd C19,C19,20210730,20210730,7675.38,,,,
317,50411607,Replace Edungalba 13/25 Location Case 1,T29,20210730,20210730,10552.94,,,,
318,57052888,Bolingbroke - Balook Up Rd C19,C19,20210730,20210730,5557.03,,,,
319,57051465,Mt Larcom - Ambrose Down - C19,C19,20210730,20210730,8163.25,,,,
320,57052887,Bolingbroke - Balook Up Rd C19,C19,20210730,20210730,12115.01,,,,
321,57047397,Raglan Up - 7AB - C23,C23,20210731,20210731,5855.59,TO000839,586.191KM 7A/B TURNOUT RAGLAN,Electrical Turnout,Raglan
322,57054270,Hatfield - Bolingbroke Up Rd C19,C19,20210731,20210731,11002.45,,,,
323,57052720,Westwood - Warren Up - C19,C19,20210731,20210731,13479.1,,,,
324,57052506,Raglan Cloop - 12AB - C23,C23,20210731,20210731,6523.02,TO000911,584.111KM 12A/B TURNOUT RAGLAN,Electrical Turnout,Raglan
325,57052716,Warren - Kabra Up - C19,C19,20210731,20210731,7627.77,,,,
326,57049619, Balook - Wandoo Up Rd C57,C57,20210731,20210731,9600.74,,,,
327,57052541,Raglan Down - 12CD - C23,C23,20210731,20210731,5972.65,TO000908,583.981KM 12C/D TURNOUT RAGLAN,Electrical Turnout,Raglan
328,57052707,Kabra Up - C19,C19,20210731,20210731,8716.9,,,,
329,57052700,Rocklands - Gracemere Up - C19,C19,20210801,20210803,20207.61,,,,
330,57052546,Bajool - Marmor Down - C19,C19,20210801,20210801,10086.86,,,,
331,57050588,Bajool - Marmor Down - C19,C19,20210801,20210801,17221.55,,,,
332,57052693,Gracemere Down - 9AB - C23,C23,20210801,20210801,5138.24,TO000678,9.083KM 9A/B TURNOUT GRACEMERE,Electrical Turnout,Gracemere
333,57052742,Gracemere Up - 9CD - C23,C23,20210801,20210801,3493.42,TO000764,9.179KM 9C/D TURNOUT GRACEMERE,Electrical Turnout,Gracemere
334,57054165,Archer Up - ER1.2A - C23,C23,20210801,20210801,4480.33,TO000843,615.501KM ER1.2A TURNOUT BAJOOL-ARCHER,Manual Turnout,Archer-Bajool
335,80104812,SR_BLU_CablLoc_169.610km,T58,20210802,20210802,1678.62,ST000280,Bluff,Lvl5 Feature Locatio,Bluff
336,57052378,Rockhampton - Rocklands - C19,C19,20210802,20210802,14805.08,NC-05ML,NCL ROCKLANDS,Main Line,Rocklands
337,57052460,Rocklands NCL Main - C19,C19,20210802,20210802,0.0,NC-05ML,NCL ROCKLANDS,Main Line,Rocklands
338,57052379,Rocklands NCL Main - C19,C19,20210802,20210802,6061.24,NC-05ML,NCL ROCKLANDS,Main Line,Rocklands
339,57054550,Raglan Down Road - C19,C19,20210802,20210802,6144.59,,,,
340,80104813,SR_BLU_CablLoc_169.780km,T58,20210802,20210802,1732.33,ST000280,Bluff,Lvl5 Feature Locatio,Bluff
341,57050417,Rocklands - Midgee Up - C19,C19,20210802,20210802,6366.95,,,,
342,57051717,Yukan - Black Mountain Up Rd C19,C19,20210802,20210802,8741.2,,,,
343,80104811,SR_BLU_CablLoc_169.350km,T58,20210802,20210802,1419.84,ST000280,Bluff,Lvl5 Feature Locatio,Bluff
344,80104810,SR_BLU_CablLoc_169.210km,T58,20210802,20210802,1841.84,ST000280,Bluff,Lvl5 Feature Locatio,Bluff
345,57049688,Daly Bay Arr Rd 1 C19,C19,20210802,20210802,7206.92,GA-04BA,ARRIVAL RD DAL BAY BLOOP 1,Unloading Facility,Dalrymple
346,50410949,FY22 Fire & Vegetation BW Blackwater,C44,20210802,20220410,36007.46,,,,
347,80104814,SR_RNG-SAG_CablLoc_194.050km,T58,20210802,20210802,2669.77,ST007350,Rangal-Sagittarius,Lvl5 Feature Locatio,Sagittarius
348,80104263,TC TSR MIJ 122.485-122.760KM,C20,20210803,20210813,964.46,BR200486-91-01,Bridge 122.670km TRACK 1,Structure Track,Norwich Park-Stephens
349,80104265,TC TSR Support MIJ 120.325-120.650,C20,20210803,20210813,1085.02,BR200447-91-01,Bridge 120.490km TRACK 1,Structure Track,Norwich Park-Stephens
350,57054327,Epala - Raglan Up - C02,C02,20210803,20210803,2817.9,,,,
351,80104525,Bundoora TO 12AB C13,C13,20210803,20210819,17225.68,TO000406,129.671KM 12A/B TURNOUT BUNDOORA,Electrical Turnout,Bundoora
352,57054166,Mt Larcom - Aldoga Up - C19,C19,20210803,20210803,14982.55,,,,
353,80104816,SR_BRG_CablLoc_4.110km,T58,20210803,20210803,951.11,ST000380-42,BG19,Electric Signal,Boorgoon
354,57052518,Raglan - Epala Down - C19,C19,20210803,20210803,9830.49,,,,
355,57054167,Mt Larcom Up - C19,C19,20210803,20210803,9855.94,,,,
356,80104817,SR_KIN_CablLoc_15.680km,T58,20210803,20210803,951.11,ST006370,Kinrola CER,Lvl5 Feature Locatio,Kinrola
357,57053575,Stephens - Middlemount Jnct Main C19,C19,20210803,20210805,54805.14,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
358,80104815,SR_YAM_CablLoc_251.144km,T58,20210803,20210803,0.0,AP005050,251.15KM ACCESS PT YAMALA-NOGOA,Corridor Access Pt,Nogoa-Yamala
359,57052538,Dysart Loop C19,C19,20210803,20210803,0.0,GA-08PL,DYSART PLOOP,Passing Loop,
360,600001530,Sagittarius - Rangal Down C14 (Unallocat,C14,20210803,20211101,0.0,,,,
361,80104303,Bundoora 11AB C13,C13,20210803,20210804,81722.8,TO000407,129.692KM 11A/B TURNOUT BUNDRA-GERMAN CK,Electrical Turnout,Bundoora
362,80104818,SR_STR_CablLoc_78.700km,T58,20210803,20210803,1576.08,CV007898,78.706KM CURVE STARLEE,Curves - Lrg Radius,Starlee
363,80104517,RM900 SUPP BUA ISO BND 140.609-148.184KM,C01,20210804,20210806,47001.61,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
364,600002952,26.02.2019 14:50:18 AUSQLD Roderick McIv,C14,20210804,20220730,0.0,GA-17ML,PEAK DNS  BLOOP,Loading Facility,
365,80104841,SR_RAG_CablLoc_584.830km,T58,20210804,20210804,1562.42,ST000560,Epala,Lvl5 Feature Locatio,Epala
366,80104820,SR_EPA_CablLoc_575.350km,T58,20210804,20210804,2577.97,ST000560,Epala,Lvl5 Feature Locatio,Epala
367,80104819,SR_EPA_CablLoc_575.110km,T58,20210804,20210804,0.0,ST000560,Epala,Lvl5 Feature Locatio,Epala
368,80104564,C01 BUA-OCK 141.113km - 153.236km,C01,20210804,20211007,1775163.31,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
369,80104518,RM900 SUPP BUA 11AB/12AB PTS 129-130KM,C13,20210804,20210806,2202.35,TO000407,129.692KM 11A/B TURNOUT BUNDRA-GERMAN CK,Electrical Turnout,Bundoora
370,80104783,RM900 SUPP DYS-STN MN,C01,20210804,20210806,2202.35,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
371,80104882,SR_BUA Bnd 140.609k,C14,20210804,20210804,24453.87,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
372,57054513,German Creek - Oaky Creek Main C19,C19,20210804,20210901,38027.74,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
373,80104148,Bundoora 12AB C13,C13,20210804,20210809,109594.73,TO000406,129.671KM 12A/B TURNOUT BUNDOORA,Electrical Turnout,Bundoora
374,80104521,Middlemount Jnct C20,C20,20210805,20210805,14558.79,BR200447,Bridge 120.490km NPMC Roper Creek,Bridges,Norwich Park-Stephens
375,80104524,Middlemount Jnct C20,C20,20210805,20210805,11910.42,BR200486,Bridge 122.670km NPMC Two Mile Creek,Bridges,Norwich Park-Stephens
376,57052600,Dingo Down - 11AB - C23,C23,20210805,20210805,12468.69,TO000689,140.749KM 11A/B TURNOUT DINGO,Electrical Turnout,Dingo
377,57052601,Dingo Down - 12CD - C23,C23,20210805,20210805,9400.12,TO000690,140.729KM 12C/D TURNOUT DINGO,Electrical Turnout,Dingo
378,57053460,Stephens - Norwich Park Main C19,C19,20210805,20210805,0.0,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
379,57048974,DEFECT Bundoora - Oaky Creek Spur C19,C19,20210805,20210805,0.0,GA-22ML,GERMAN CK  SP&BLOOP,Loading Facility,
380,57053556,German Creek TO ER1.A C23,C23,20210805,20210805,6435.27,TO000413,135.8KM ER1.2A TURNOUT GERMAN CREEK,Manual Turnout,German Creek
381,57053567,Bundoora Loop C19,C19,20210806,20210806,4181.18,GA-11PL,BUNDOORA PLOOP,Passing Loop,
382,57052596,Tryphinia Down - 8AB - C23,C23,20210806,20210806,4480.33,TO000638,130.202KM 8A/B TURNOUT TYPHINIA,Electrical Turnout,Tryphinia
383,57053566,Bundoora TO 7AB C23,C23,20210806,20210806,3419.79,TO000405,127.374KM 7A/B TURNOUT BUNDOORA,Electrical Turnout,Bundoora
384,57052705,Tryphinia Up - 8CD - C23,C23,20210806,20210806,6563.32,TO000729,130.303KM 8C/D TURNOUT TYPHINIA,Electrical Turnout,Tryphinia
385,57053565,Bundoora ER1.A C23,C23,20210806,20210806,3896.05,TO000343,128.247KM ER1.2A TURNOUT BUNDOORA,Manual Turnout,Bundoora
386,57052608,Dingo - Tryphinia Down - C19,C19,20210806,20210806,5596.12,,,,
387,57053564,Bundoora TO 2.2B C23,C23,20210806,20210806,5211.89,TO000344,128.726KM ER1.2B TURNOUT BUNDOORA,Manual Turnout,Bundoora
388,57053576,Middlemount - Bundoora Main C19,C19,20210806,20210806,0.0,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
389,57053553,Norwich Park TO 8AB C23,C23,20210807,20210807,11705.33,TO000410,108.013KM 8A/B TURNOUT NORWICH PARK,Electrical Turnout,Norwich Park
390,57049240,Waitara TO 102B C23,C23,20210807,20210807,6051.47,TO000221,100.31KM 101B/C TURNOUT WAITARA,Electrical Turnout,Waitara
391,57052702,Duaringa Up - 9A - C23,C23,20210807,20210807,10495.28,TO000724,104.808KM 9A TURNOUT DUARINGA,Electrical Turnout,Duaringa
392,57052589,Wallaroo Down - ER1.2A - C23,C23,20210807,20210807,5885.68,TO000640,115.707KM ER1.2A TURNOUT WALLAROO-TYPHIN,Manual Turnout,Wallaroo
393,57049241,Waitara down Rd C19,C19,20210807,20210807,0.0,,,,
394,57052588,Wallaroo Down - ER2.2B - C23,C23,20210807,20210807,10713.36,TO000639,115.185KM ER2.2B TURNOUT WALLAROO-TYPHIN,Manual Turnout,Wallaroo
395,80104950,SR_BRA Up Bnd 119.150k,C14,20210808,20210809,8457.79,,,,
396,80104519,RM900 SUPP BRA ISO BND H/S 119.150-124.9,C01,20210808,20210809,35273.67,,,,
397,80104565,C01 BRA-SWJ UP 119.150km - 124.950km,C01,20210808,20210919,1053503.88,,,,
398,57053572,Saraji Loop C19,C19,20210808,20210808,0.0,GA-07PL,SARAJI PLOOP,Passing Loop,
399,57052743,Aroona Up - 11CD - C23,C23,20210808,20210808,7317.14,TO000719,94.613KM 11C/D TURNOUT AROONA,Electrical Turnout,Aroona
400,57052532,Hatfield - Bolingbroke Up Rd C02,C02,20210808,20210808,19237.12,,,,
401,57052696,Aroona Down - 11AB - C23,C23,20210808,20210808,11481.81,TO000614,94.542KM 11A/B TURNOUT AROONA,Electrical Turnout,Aroona
402,57053571,Saraji - Lake Vermont Main,C19,20210808,20210809,51297.07,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
403,57052740,Edungalba Up - 11CD - C23,C23,20210809,20210809,7059.29,TO000716,84.668KM 11C/D TURNOUT EDUNGALBA,Electrical Turnout,Edungalba
404,57052948,South Walker - Bidgerley C19,C19,20210809,20210809,3731.57,GA-06ML,STH WALKER JCT-STH WALKER MINE,Loading Facility,
405,57040578,South Walker - Bidgerley C19,C19,20210809,20210809,7990.92,GA-06ML,STH WALKER JCT-STH WALKER MINE,Loading Facility,
406,57052949,South Walker - Bidgerley C19,C19,20210809,20210809,6198.79,GA-06ML,STH WALKER JCT-STH WALKER MINE,Loading Facility,
407,57052689,Edungalba Down - 11AB - C23,C23,20210809,20210809,8264.61,TO000618,84.57KM 11A/B TURNOUT EDUNGALBA,Electrical Turnout,Edungalba
408,57052738,Tunnel - Edungalba Up - C19,C19,20210809,20210809,5448.83,,,,
409,57053554,Millenium - Red Mountain Main C19,C19,20210810,20210810,0.0,GA-03ML,COPPABELLA-OAKY CREEK,Main Line,
410,57054000,Callemondah - Mt Miller Up - C19,C19,20210810,20210810,24936.45,,,,
411,57048716,Earlsfield - Belldeen - C19,C19,20210811,20210811,3462.89,MA-01ML,STH GLADSTONE-MOURA,Main Line,
412,80105187,SR_SNA Cab 84.750k,T58,20210811,20210811,1933.21,ST007390,Sonoma,Lvl5 Feature Locatio,Sonoma
413,57053548,Earlsfield - Belldeen - C57,C57,20210811,20210811,4468.41,MA-01ML,STH GLADSTONE-MOURA,Main Line,
414,57052789,Earlsfield - Belldeen - C19,C19,20210811,20210811,7370.96,MA-01ML,STH GLADSTONE-MOURA,Main Line,
415,57052736,Tunnel Up - 8CD - C23,C23,20210811,20210811,9234.78,TO000714,75.511KM 8C/D TURNOUT TUNNEL,Electrical Turnout,Tunnel
416,57052791,Belldeen - Moura Mine - C19,C19,20210811,20210811,4091.21,MA-01ML,STH GLADSTONE-MOURA,Main Line,
417,57052786,Earlsfield - Belldeen - C19,C19,20210811,20210811,7700.36,MA-01ML,STH GLADSTONE-MOURA,Main Line,
418,57052686,Tunnel Down - 8AB - C23,C23,20210811,20210811,11427.86,TO000637,75.447KM 8A/B TURNOUT TUNNEL,Electrical Turnout,Tunnel
419,57054824,Hatfield - Bolingbroke Up RD C19,C19,20210812,20210812,11754.94,,,,
420,57053569,Balook - Wandoo Down Rd C19,C19,20210812,20210812,23172.49,,,,
421,57053550,Mt Rainbow - Dumgree - C57,C57,20210812,20210812,8814.66,MA-01ML,STH GLADSTONE-MOURA,Main Line,
422,57053551,Mt Rainbow - Dumgree - C57,C57,20210812,20210812,6000.29,MA-01ML,STH GLADSTONE-MOURA,Main Line,
423,57053545,Edungalba - Tunnel Up - C19,C19,20210812,20210812,10605.45,,,,
424,57052785,Annandale - Earlsfield - C19,C19,20210812,20210812,10742.82,MA-01ML,STH GLADSTONE-MOURA,Main Line,
425,57052737,Edungalba - Tunnel Up - C19,C19,20210812,20210812,10057.18,,,,
426,57054243,Mt Rainbow - Dumgree - C19,C19,20210813,20210813,3891.83,MA-01ML,STH GLADSTONE-MOURA,Main Line,
427,57054928,Braeside - Mindi Down Rd C19,C19,20210813,20210813,9754.84,,,,
428,57054244,Stirrat - Clarke - C19,C19,20210813,20210813,13645.35,MA-01ML,STH GLADSTONE-MOURA,Main Line,
429,57054927,Mindi - South Walker Down Rd C19,C19,20210813,20210813,17263.93,,,,
430,57054969,Midgee - Rocklands Down - C19,C19,20210813,20210813,9783.05,,,,
431,600002195,3146 Durroburra - Kaili NCL (Unallocated,C14,20210813,20220209,0.0,NC-03ML,NCL NEWLANDS,Main Line,
432,57053552,Dumgree - Annandale - C19,C19,20210813,20210813,5536.65,MA-01ML,STH GLADSTONE-MOURA,Main Line,
433,57049807,Rocklands Coal Main - C19,C19,20210813,20210813,10605.45,,,,
434,57054554,Marmor - Raglan Up - C53,C53,20210814,20210814,4534.31,,,,
435,57054556,Raglan - Marmor Down - C53,C53,20210814,20210814,3803.57,,,,
436,57052502,Bajool Up - 11CD - C23,C23,20210814,20210814,2011.44,TO000837,603.584KM 11C/D TURNOUT BAJOOL,Electrical Turnout,Bajool
437,57054555,Marmor - Raglan Up - C02,C02,20210814,20210814,3072.83,,,,
438,57054822,South Walker - Bidgerley Main C19,C19,20210814,20210814,8141.91,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
439,57053546,Marmor - Bajool Up - C19,C19,20210814,20210814,4679.94,,,,
440,57053562,Hail Creek - Bidgerley Main C19,C19,20210814,20210814,8584.83,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
441,57053561,Hail Creek - Bidgerley Main C19,C19,20210814,20210814,7571.41,GA-07ML,BIDGERLEY JCT - HAIL CREEK,Loading Facility,
442,57052503,Bajool Up - 12AB - C23,C23,20210814,20210814,2011.44,TO000922,603.562KM 12A/B TURNOUT BAJOOL,Electrical Turnout,Bajool
443,57052551,Archer Down - 8AB - C23,C23,20210815,20210815,3889.79,TO000874,617.306KM 8A/B TURNOUT ARCHER,Electrical Turnout,Archer
444,57054553,Bajool - Marmor Down - C02,C02,20210815,20210815,3438.64,,,,
